HO,CD
81,222
116,242
118,235
103,233
115,233
103,246
78,218
90,224
112,234
90,225
104,220
103,225
91,211
129,238
107,214
99,201
89,229
113,218
112,240
92,227
101,225
90,212
88,239
106,243
105,226
101,234
108,238
100,236
98,215
116,217
99,237
104,209
110,218
123,241
105,242
106,229
89,232
94,225
112,260
125,231
91,238
118,243
116,249
77,238
88,224
114,215
98,234
99,232
78,214
87,241
98,256
108,234
91,217
112,235
101,208
100,254
98,247
103,223
115,191
110,214
88,243
125,230
109,223
91,234
103,232
102,216
98,238
77,215
101,215
85,231
106,230
94,198
66,207
108,246
107,240
112,241
105,219
104,212
102,220
98,235
98,210
112,229
106,228
92,248
88,255
104,231
99,264
97,236
118,233
100,238
99,252
96,226
101,223
113,226
115,227
102,241
83,221
98,236
103,238
104,223
94,226
93,229
104,223
102,203
97,210
124,262
91,239
91,246
95,224
106,222
90,205
102,245
90,246
102,230
117,238
110,224
99,231
107,235
85,244
101,232
83,234
88,215
92,237
104,274
97,222
106,236
105,259
99,238
91,236
113,230
99,237
88,230
104,206
110,256
101,234
93,210
95,228
96,236
92,231
86,242
90,223
114,221
97,237
107,226
107,206
114,227
95,229
105,225
89,220
102,223
111,225
100,235
90,205
102,231
108,267
93,206
92,225
88,204
104,253
89,253
109,219
86,250
106,207
90,239
92,246
108,227
86,244
94,242
108,231
106,232
124,218
90,240
118,218
93,248
110,232
104,236
108,236
99,234
107,226
94,237
100,226
113,230
89,235
90,226
88,205
109,254
101,245
93,240
106,229
110,218
99,231
98,219
108,233
113,226
92,214
107,237
103,227
103,206
96,256
102,233
100,235
105,248
102,240
94,245
100,204
88,236
103,230
105,242
88,242
102,210
101,211
98,226
114,217
112,245
93,259
111,246
87,216
95,211
95,230
105,224
114,262
101,243
107,238
112,231
118,214
105,227
91,220
100,253
112,217
108,210
82,222
95,234
93,258
114,241
108,221
97,250
92,238
84,225
102,238
102,218
107,231
103,230
84,224
108,234
85,244
101,250
121,237
108,225
98,227
103,228
100,228
113,231
92,261
88,208
84,227
95,241
110,232
114,217
100,230
101,219
106,230
99,205
107,248
103,220
92,231
121,214
117,237
119,249
95,242
121,231
112,238
103,211
110,241
91,205
100,261
104,242
85,224
108,241
113,227
101,238
89,239
105,233
106,222
94,225
93,250
102,232
80,208
102,212
103,244
100,221
102,215
93,205
103,229
88,227
88,235
86,238
118,242
96,233
112,213
100,220
100,234
100,219
108,244
124,225
102,237
101,236
80,224
91,224
107,224
115,228
102,227
105,200
91,222
82,229
108,260
103,237
100,228
97,202
86,231
118,240
101,231
99,235
116,228
119,228
97,229
98,239
107,214
126,241
79,225
111,244
120,255
117,223
97,213
100,240
97,223
96,241
110,201
90,245
97,241
96,237
110,252
103,224
89,238
104,222
93,226
101,227
112,221
90,242
88,228
98,253
105,221
108,255
91,242
101,221
81,244
91,219
96,226
100,194
108,223
85,201
93,232
101,230
121,225
99,220
92,241
102,213
92,240
108,229
110,246
95,223
106,224
103,224
103,229
106,221
112,215
109,237
105,219
90,242
99,209
96,242
116,235
93,202
112,240
91,209
102,228
93,236
95,236
104,244
93,216
114,237
97,222
107,231
108,221
99,218
99,246
121,229
107,213
102,219
85,231
112,237
107,245
91,245
115,251
114,264
90,221
113,238
107,240
111,232
106,236
88,210
105,264
95,221
93,228
114,227
111,238
123,248
110,230
101,206
118,206
111,234
118,203
93,215
93,230
74,246
126,246
99,249
96,222
97,216
121,223
106,207
103,251
92,239
106,253
95,214
98,248
91,228
91,242
106,237
97,233
113,222
87,219
99,244
93,211
96,241
114,222
83,227
87,245
112,213
89,243
112,253
103,225
106,248
93,221
98,202
111,250
100,213
107,251
114,247
103,229
94,220
90,239
93,252
100,212
98,234
107,214
101,232
99,230
88,210
94,205
108,231
94,249
115,236
99,211
108,217
90,249
100,241
96,229
100,210
107,241
90,200
112,220
94,240
112,222
84,210
93,237
92,222
119,240
105,207
91,251
113,222
116,232
94,249
106,230
87,228
104,238
97,201
83,222
108,245
83,239
85,218
105,242
94,222
102,221
95,234
97,225
86,249
104,233
98,219
105,205
95,242
98,235
106,244
97,243
95,225
104,255
87,224
109,228
108,246
104,252
90,229
94,253
95,245
84,253
92,231
118,255
101,239
92,216
105,236
111,249
124,216
102,224
93,220
89,210
90,205
103,230
87,215
104,245
93,230
93,247
88,197
97,222
89,247
103,252
94,213
97,231
105,232
86,215
97,248
104,239
99,227
85,217
114,257
105,237
96,243
109,224
85,247
98,239
115,236
75,265
88,230
111,222
94,273
99,218
90,243
107,220
106,227
103,253
107,249
112,241
98,248
105,264
102,254
104,225
105,228
110,221
104,225
86,199
80,236
93,249
92,231
103,245
93,209
117,213
94,223
110,242
116,235
96,240
95,249
103,224
104,218
99,232
101,223
77,244
77,211
100,234
105,205
106,230
104,223
116,226
97,235
117,214
104,241
102,239
94,232
106,248
105,233
95,238
96,238
93,236
94,243
101,220
98,242
106,233
96,226
118,228
89,237
89,223
99,227
82,224
111,209
109,244
81,231
98,251
93,246
110,227
103,244
100,262
98,223
107,242
86,236
94,234
100,220
96,224
105,248
91,210
92,235
90,214
82,208
107,239
122,208
115,239
109,239
125,242
93,233
112,251
108,237
82,221
90,215
105,233
84,249
108,236
84,240
98,259
109,216
101,214
100,264
87,227
90,215
99,238
84,221
104,217
91,238
101,245
94,251
97,256
106,250
96,212
78,225
104,216
98,225
109,207
97,211
87,231
108,211
85,236
99,227
75,249
106,224
97,220
101,251
87,238
130,246
94,240
107,217
114,256
93,208
108,235
82,222
113,213
94,237
93,234
98,251
99,219
104,245
85,244
93,230
86,217
112,234
92,238
97,226
109,236
109,224
100,218
79,239
117,251
89,253
86,210
92,233
98,252
89,259
102,244
101,217
102,203
103,248
119,218
102,239
94,233
100,223
112,222
105,232
112,217
92,220
92,208
85,225
96,260
91,259
116,239
105,242
112,237
102,268
127,237
107,223
101,228
86,211
92,273
99,251
101,225
122,220
112,244
101,208
88,225
93,223
101,231
108,239
84,249
103,250
106,238
114,249
93,218
95,235
116,236
87,233
96,234
102,239
106,240
96,231
99,244
97,224
99,224
106,241
96,249
118,239
92,231
104,229
103,226
103,236
94,246
97,239
118,245
102,241
89,237
107,233
82,216
86,221
97,239
92,215
100,238
89,247
91,224
121,254
109,227
93,231
108,259
105,228
105,241
115,213
91,220
90,215
88,215
100,245
105,236
99,240
117,225
116,235
107,243
98,237
91,235
98,229
116,256
97,237
111,220
96,243
100,236
109,242
107,259
108,250
100,220
93,237
87,216
95,239
98,241
92,242
88,213
92,220
