HO,CD
33,64
31,70
30,69
34,81
28,75
24,72
29,65
30,84
27,73
18,66
25,61
25,59
32,62
28,68
24,70
25,63
26,65
32,63
35,71
27,69
27,61
35,69
36,64
33,64
30,79
26,70
35,76
29,66
31,64
30,66
29,70
32,62
17,71
22,72
33,52
22,61
28,70
39,79
28,67
34,66
21,52
29,78
40,81
31,59
25,69
29,59
27,87
34,80
35,68
31,88
30,79
36,71
28,57
28,72
42,55
35,85
24,74
33,70
29,64
23,81
26,75
30,78
23,70
29,68
41,82
31,69
35,73
29,96
28,57
34,71
21,78
29,79
32,72
23,73
31,74
22,55
22,75
34,82
33,69
43,60
30,88
23,66
28,74
40,69
27,64
34,69
27,65
25,70
27,74
29,64
32,55
26,76
28,58
35,72
32,61
23,74
31,65
28,75
28,69
31,66
38,70
30,74
40,61
35,67
31,75
27,78
30,53
26,74
29,80
34,62
30,83
28,77
37,78
27,64
33,65
33,72
22,81
32,83
25,62
26,61
27,56
25,76
32,76
31,73
28,80
23,70
27,85
30,63
30,65
29,76
30,67
25,63
18,58
22,76
49,65
32,61
32,71
39,58
33,73
35,81
33,65
28,66
35,72
24,68
22,58
33,81
37,70
33,72
30,97
26,71
39,60
33,54
23,62
30,72
23,65
28,60
23,77
37,53
29,66
37,68
31,88
28,61
31,70
31,71
35,71
22,57
23,75
29,76
28,63
30,70
38,80
24,72
25,78
30,73
29,75
32,69
28,70
35,62
34,65
25,63
22,56
36,64
28,73
32,68
30,66
29,71
34,79
20,74
24,80
27,75
27,72
35,71
27,55
36,66
28,76
33,53
23,60
35,72
29,80
38,70
19,68
22,70
29,69
33,71
35,73
29,84
25,70
40,54
28,90
27,59
40,53
29,66
32,66
24,70
29,83
37,70
28,73
32,57
34,81
29,71
32,64
34,77
27,62
44,79
32,62
24,65
24,63
31,65
25,73
29,91
36,73
30,55
35,70
33,74
33,73
29,62
31,77
27,81
26,75
25,72
28,67
42,58
31,91
34,66
28,78
33,91
29,71
38,77
27,88
23,65
29,74
23,88
32,72
26,69
29,78
30,69
28,78
35,79
41,65
35,74
33,61
36,81
28,63
28,71
26,83
37,59
40,62
28,53
29,71
38,66
30,85
29,77
26,75
31,70
27,79
25,67
24,67
36,74
30,73
26,62
26,66
22,68
31,84
31,55
28,68
30,76
28,46
26,74
37,63
21,66
32,67
27,69
28,83
28,76
23,97
28,77
31,63
24,57
33,63
38,77
21,72
31,84
27,71
35,67
30,87
23,52
29,68
31,75
22,59
33,73
34,68
35,80
37,73
21,74
34,64
31,71
24,93
28,67
25,65
31,68
32,66
32,97
31,76
24,75
24,69
25,72
21,64
24,66
20,65
29,69
33,62
30,74
28,53
32,70
32,82
17,82
24,53
25,83
26,59
25,60
28,60
27,65
25,76
35,69
26,60
31,54
28,91
32,69
26,75
50,69
30,88
24,78
39,81
26,80
27,78
33,78
33,75
32,65
29,60
31,77
21,64
32,71
19,65
21,61
29,87
23,56
28,70
29,70
29,72
31,66
29,73
32,65
29,69
22,70
34,66
28,64
26,65
29,71
30,64
32,81
27,76
32,51
24,69
19,69
28,76
25,75
20,51
34,67
38,68
24,60
32,53
22,63
33,56
24,66
31,64
34,70
33,71
26,59
22,57
41,84
31,59
22,72
35,77
29,60
27,61
34,79
30,80
31,82
33,77
25,79
38,55
27,74
27,57
21,71
35,67
31,82
31,77
34,61
25,69
29,67
26,67
32,70
30,76
29,67
29,67
28,76
34,71
45,89
24,71
28,83
35,60
29,57
31,64
37,82
24,73
36,62
30,59
27,77
29,59
42,66
38,67
32,70
21,68
29,74
21,60
38,62
32,72
36,72
33,65
28,63
33,77
24,76
29,75
28,67
33,65
29,69
42,56
34,61
29,69
30,67
27,56
28,79
34,69
25,83
27,70
25,55
31,68
33,63
31,63
18,50
35,75
29,79
30,74
34,73
31,72
31,86
40,63
36,74
29,75
24,62
36,81
21,84
36,82
38,58
30,60
29,63
